,store,address,latitude,longitude,isReserve,review
471,스타벅스 강동역점,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",37.536047,127.133086,general,513.0
472,스타벅스 둔촌동점,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,37.522724,127.133943,general,227.0
473,스타벅스 천호로데오점,서울특별시 강동구 천호대로 1037 (천호동),37.5378069,127.12730940000006,general,658.0
474,스타벅스 천호이마트점,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,37.538933,127.125214,general,372.0
475,스타벅스 길동역점,서울특별시 강동구 양재대로 1487 (길동),37.5387433,127.1399879,general,696.0
476,스타벅스 상일동점,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",37.550072,127.174258,general,304.0
477,스타벅스 올림픽공원북문점,서울특별시 강동구 강동대로 171 (성내동),37.525403,127.125932,general,250.0
478,스타벅스 천호역점,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",37.53795191,127.1245793,general,404.0
479,스타벅스 명일이마트점,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,37.553991,127.155984,general,567.0
480,스타벅스 상일동역점,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",37.55754181615496,127.17072672474715,general,46.0
481,스타벅스 천호사거리점,서울특별시 강동구 올림픽로 651 ,37.539702,127.123542,general,104.0
482,스타벅스 천호대로길동점,서울특별시 강동구 천호대로 1131 거산 유팰리스,37.534651,127.13721,general,133.0
483,스타벅스 신도림점,서울특별시 구로구 경인로 610 (신도림동),37.505517,126.883953,general,
484,스타벅스 구로디지털타워점,서울특별시 구로구 디지털로32길 30 (구로동),37.483432,126.89648,general,324.0
485,스타벅스 오류동역점,서울특별시 구로구 경인로 216 (오류동),37.4962155,126.8448614,general,528.0
486,스타벅스 구로디지털로점,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",37.485911,126.895587,general,538.0
487,스타벅스 신세계아이앤씨점,"서울특별시 구로구 디지털로31길 61, 드림마크원데이터센타 1층 (구로동)",37.48587904,126.8916127,general,216.0
488,스타벅스 구로에이스점,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",37.48448329,126.8944957,general,326.0
489,스타벅스 구로하이엔드점,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",37.481618,126.893136,general,302.0
490,스타벅스 현대디큐브2F점,서울특별시 구로구 경인로 662 (신도림동),37.508636,126.889225,general,1362.0
491,스타벅스 구로호텔점,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",37.4831293,126.89885909999998,general,743.0
492,스타벅스 현대디큐브B2점,서울특별시 구로구 경인로 662 (신도림동),37.508828,126.889488,general,776.0
493,스타벅스 구로NC점,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,37.501219,126.882798,general,218.0
494,스타벅스 답십리역점,서울특별시 동대문구 천호대로 263 (답십리동),37.568466,127.051106,general,644.0
495,스타벅스 경희대삼거리점,서울특별시 동대문구 회기로 141 (회기동),37.591531,127.052017,general,285.0
496,스타벅스 외대정문점,서울특별시 동대문구 이문로 93 (이문동),37.5953464,127.0590302,general,290.0
497,스타벅스 신설동역점,서울특별시 동대문구 왕산로 19 (신설동),37.5767228,127.0255446,general,502.0
498,스타벅스 회기역사거리점,서울특별시 동대문구 이문로 37 (회기동),37.590784,127.056098,general,438.0
499,스타벅스 외대점,서울특별시 동대문구 휘경로 12-1 (이문동),37.59575188,127.0614002,general,299.0
500,스타벅스 장한평역점,서울특별시 동대문구 장한로 10 (장안동),37.562337,127.065511,general,792.0
501,스타벅스 경희대점,서울특별시 동대문구 경희대로 16-1 (회기동),37.5928812,127.05280849999995,general,322.0
502,스타벅스 서울숲역점,서울특별시 성동구 왕십리로50 1층 일부,37.542075,127.044961,general,307.0
503,스타벅스 금호역점,서울특별시 성동구 동호로 99 ,37.5479939,127.0153343,general,248.0
504,스타벅스 뚝섬역점,서울특별시 성동구 아차산로 42 (성수동1가),37.546432,127.049042,general,634.0
505,스타벅스 황학사거리점,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",37.567644,127.023697,general,339.0
506,스타벅스 성수역점,서울특별시 성동구 성수이로 94 (성수동2가),37.543193,127.056943,general,690.0
507,스타벅스 상왕십리역점,서울특별시 성동구 왕십리로 382 (하왕십리동),37.565169,127.027907,general,387.0
508,스타벅스 왕십리역점,서울특별시 성동구 왕십리로 326 (도선동),37.5627541,127.0339072,general,613.0
509,스타벅스 한양대점,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",37.55726984,127.0421649,general,294.0
510,스타벅스 엔터식스점,서울특별시 성동구 왕십리광장로 17 (행당동),37.56175811,127.0383328,general,512.0
511,스타벅스 성수이마트점,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점,37.5396996,127.0530083,general,391.0
512,스타벅스 성수낙낙점,서울시 성동구 광나루로8길 31 성수SKV1 2동 1층 101~107호,37.547326,127.066367,general,184.0
513,스타벅스 효창공원앞역점,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",37.539305,126.96306,general,220.0
514,스타벅스 서울역서부점,서울특별시 용산구 만리재로 202 (서계동),37.555165,126.968446,general,193.0
515,스타벅스 이태원역점,서울특별시 용산구 이태원로 188 (이태원동),37.534273,126.994789,general,294.0
516,스타벅스 한강진역R점,서울특별시 용산구 이태원로 252 (한남동),37.537131,127.00098,reserve,306.0
517,스타벅스 용산역써밋R점,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",37.527586,126.965401,reserve,591.0
518,스타벅스 이촌점,서울특별시 용산구 이촌로 276 (이촌동),37.518605,126.977271,general,193.0
519,스타벅스 신용산역점,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",37.528702,126.966757,general,605.0
520,스타벅스 용산파크타워점,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",37.523818,126.970389,general,145.0
521,스타벅스 남영동점,서울특별시 용산구 한강대로 275 (갈월동),37.542831,126.972242,general,383.0
522,스타벅스 한남동R점,서울특별시 용산구 독서당로 94 (한남동),37.53485,127.010919,reserve,205.0
523,스타벅스 서울타워점,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,37.551102,126.988317,general,247.0
524,스타벅스 서울역동자동점,서울특별시 용산구 한강대로 372 (동자동),37.551752,126.972694,general,435.0
525,스타벅스 순천향입구점,서울특별시 용산구 대사관로 67 (한남동),37.533394,127.00563,general,431.0
526,스타벅스 숙대점,서울특별시 용산구 청파로47길 57 (청파동3가),37.54460479,126.9672252,general,409.0
527,스타벅스 동빙고점,서울특별시 용산구 장문로 12 (동빙고동),37.5289857,126.991782,general,254.0
528,스타벅스 숙대입구역점,서울특별시 용산구 한강대로 291 (갈월동),37.544118,126.971891,general,423.0
529,스타벅스 용산아이파크몰점,서울특별시 용산구 한강대로23길 55,37.5288539,126.96404469999992,general,
530,스타벅스 동부이촌동점,서울특별시 용산구 이촌로 198 (이촌동),37.52111,126.96905,general,212.0
531,스타벅스 용산해링턴스퀘어점,서울특별시 용산구 서빙고로 17 (한강로3가),37.5258562,126.9676442,general,33.0
532,스타벅스 용산리첸시아점,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",37.538571,126.967409,general,125.0
533,스타벅스 상봉점,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",37.597842,127.092509,general,690.0
534,스타벅스 중랑역점,서울특별시 중랑구 망우로30길 3 (상봉동),37.5930326,127.07473579999998,general,425.0
535,스타벅스 중랑구청점,서울특별시 중랑구 신내로 72,37.60538908,127.0957558,general,491.0
536,스타벅스 사가정역점,서울특별시 중랑구 면목로 310,37.579594,127.087966,general,655.0
537,스타벅스 상봉역점,"서울특별시 중랑구 망우로 307, ,3,4번지 (상봉동)",37.59689,127.08647,general,632.0
538,스타벅스 묵동이마트점,"서울특별시 중랑구 동일로 932 (묵동, 묵동자이아파트) (묵동이마트 B1층)",37.613433,127.077484,general,396.0
539,스타벅스 묵동점,서울특별시 중랑구 동일로 952 ,37.615368,127.076633,general,210.0
540,스타벅스 중화역점,"서울특별시 중랑구 봉화산로 35 1,2층",37.60170912407773,127.07841136432036,general,98.0
